motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
-0.005934715270996	-0.190258026123047	-0.785213470458984	0.019766671583056	-0.052392646670341	0.224229425191879	1.402128458023071	1	1.362915277481079	1.262498259544373	1.076683163642883	0.552914261817932	-9.267197608947754	0.286937832832336	0.002719901502132	-0.140341281890869	0.069172501564026	0.086909420788288	-0.139968290925026
0.736069679260254	-0.172387123107910	-0.294828414916992	0.128804489970207	-0.116733789443970	0.224878430366516	0.964147090911865	1	1.355873465538025	1.235146880149841	1.018123865127563	7.937522888183594	54.126613616943359	2.874456167221069	-0.247581228613853	0.001558855175972	0.358627498149872	0.161193475127220	0.033144425600767
-0.034533023834229	-0.135488510131836	-0.252023696899414	0.056234102696180	-0.124327495694160	0.174590259790421	0.632389366626740	1	1.348232865333557	1.205628752708435	0.955509305000305	2.316315174102783	-5.837327480316162	1.175560951232910	-0.064028859138489	-0.044261604547501	-0.009722056798637	0.082131609320641	0.107332304120064
-0.290102005004883	-0.099407196044922	-0.526288986206055	0.087206102907658	-0.140816450119019	0.145877853035927	0.292142540216446	1	1.339996814727783	1.173995494842529	0.889086663722992	3.051440477371216	-14.480204582214355	0.833579540252686	-0.081335186958313	-0.130438908934593	-0.102385222911835	0.012476073578000	0.070174477994442
-0.324737071990967	-0.065265655517578	-0.530454635620117	0.119746714830399	0.018483415246010	0.086533308029175	0.416689723730087	1	1.331168770790100	1.140302658081055	0.819118201732635	2.594005107879639	-8.059918403625488	0.261637598276138	-0.073102891445160	-0.130132183432579	-0.099517278373241	-0.116530396044254	-0.084971703588963
-0.045391082763672	-0.063264846801758	-0.528591156005859	0.154379174113274	-0.060740843415260	0.047433849424124	0.288610041141510	1	1.321752786636353	1.104609370231628	0.745879948139191	-0.008162372745574	-11.094844818115234	-0.732732832431793	0.003176935017109	-0.103797487914562	-0.001733372802846	-0.052887037396431	-0.041644982993603
-0.143607616424561	-0.097212791442871	-0.503463745117188	0.115055777132511	0.011896287091076	0.085952848196030	0.353124022483826	1	1.311752796173096	1.066978216171265	0.669660925865173	-2.136842250823975	-10.140430450439453	-1.406097173690796	0.066063627600670	-0.098798185586929	-0.022339170798659	-0.073319718241692	-0.110081456601620
0.027757644653320	-0.082754135131836	-0.479358673095703	0.182673767209053	-0.067739561200142	0.069117255508900	0.345743238925934	1	1.301173448562622	1.027475237846375	0.590762019157410	-3.729167461395264	-17.080808639526367	-1.674480557441711	0.114858992397785	-0.067937582731247	0.047956448048353	-0.011387395672500	-0.066551730036736
-0.144306659698486	-0.116909980773926	-0.474330902099609	0.124171920120716	0.015253809280694	0.056492213159800	0.283742666244507	1	1.290019154548645	0.986169636249542	0.509494483470917	-4.225251674652100	-14.464142799377441	-1.711825728416443	0.132068544626236	-0.075491651892662	-0.011356255970895	-0.042695727199316	-0.122489556670189
0.012614727020264	-0.112386703491211	-0.475713729858398	0.180238619446754	-0.042506858706474	0.031761001795530	0.244260579347610	0	1.278294920921326	0.943134009838104	0.426179200410843	-4.411576747894287	-14.664152145385742	-1.542178273200989	0.136040955781937	-0.064042195677757	0.051086034625769	0.022311681881547	-0.044019334018230
-0.112815380096436	-0.106520652770996	-0.528947830200195	0.153579339385033	-0.007333513814956	0.025147713720798	0.277453571557999	0	1.266005873680115	0.898443758487701	0.341144859790802	-3.996487140655518	-13.531090736389160	-1.405831456184387	0.131465613842010	-0.081150382757187	0.016100859269500	0.042386785149574	-0.019261995330453
0.005339145660400	-0.114784240722656	-0.458492279052734	0.171129375696182	0.018711933866143	-0.023594560101628	0.261576145887375	0	1.253157377243042	0.852177381515503	0.254727095365524	-2.542261123657227	-10.330192565917969	-1.018061757087708	0.093914903700352	-0.065376117825508	0.094712838530540	0.044129576534033	0.051936421543360
-0.090057373046875	-0.101246833801270	-0.530025482177734	0.132985502481461	-0.004006977193058	0.008486751466990	0.191248297691345	0	1.239755034446716	0.804416000843048	0.167266964912415	-1.802803277969360	-14.121850967407227	-1.008319497108459	0.065321855247021	-0.094664983451366	0.037858381867409	0.003318610135466	0.000862660759594
-0.079292297363281	-0.121030807495117	-0.459276199340820	0.135074332356453	0.072371542453766	-0.016120962798595	0.215896546840668	0	1.225804805755615	0.755243360996246	0.079109616577625	0.104322031140327	-6.150357723236084	-0.427698105573654	-0.000928048044443	-0.085647448897362	0.042116049677134	-0.104290656745434	-0.101737961173058
0.009368419647217	-0.110434532165527	-0.495708465576172	0.127759084105492	-0.002359823090956	-0.006256798282266	0.150076001882553	0	1.211312770843506	0.704745829105377	-0.009397028945386	-0.132652670145035	-9.572105407714844	-0.349361836910248	0.016382049769163	-0.089535951614380	0.063427098095417	-0.063255041837692	-0.045950725674629
-0.081695556640625	-0.093340873718262	-0.491321563720703	0.113262049853802	0.011987617239356	0.007906633429229	0.280076175928116	0	1.196285367012024	0.653011858463287	-0.097903676331043	-0.128502026200294	-6.816444396972656	-0.072505712509155	0.013974599540234	-0.092494353652000	0.027193097397685	-0.067794129252434	-0.082468234002590
0.070306777954102	-0.086427688598633	-0.493572235107422	0.174395993351936	-0.058900505304337	0.012145363725722	0.330456405878067	1	1.180729031562805	0.600132346153259	-0.186061024665833	-0.401523023843765	-6.600205898284912	0.028754303231835	0.027922019362450	-0.090527489781380	0.068991057574749	-0.020766030997038	-0.011868140660226
-0.098614692687988	-0.088878631591797	-0.484947204589844	0.117096625268459	0.047124702483416	0.003056678455323	0.340747863054276	1	1.164650678634644	0.546199977397919	-0.273521155118942	0.043071687221527	-6.026381015777588	0.247718021273613	0.014492943882942	-0.093649990856647	0.023155516013503	-0.074328720569611	-0.083778560161591
0.084676742553711	-0.083706855773926	-0.493986129760742	0.165615916252136	-0.052949529141188	-0.012497297488153	0.403660923242569	1	1.148057341575623	0.491309374570847	-0.359938919544220	0.434424191713333	-5.555023670196533	0.379828393459320	0.006602469831705	-0.087246745824814	0.102025650441647	-0.022761208936572	-0.009655121713877
-0.128410816192627	-0.075118064880371	-0.524402618408203	0.108881019055843	0.054307978600264	-0.002805480035022	0.615392744541168	1	1.130956292152405	0.435556858778000	-0.444973260164261	1.473702192306519	-10.008947372436523	0.649909257888794	-0.020260732620955	-0.108161516487598	0.033138535916805	-0.056810691952705	-0.045499023050070
0.182587146759033	-0.067628860473633	-0.395547866821289	0.176282867789268	-0.062866814434528	0.005189949180931	0.569732248783112	1	1.113355159759521	0.379040241241455	-0.528288543224335	2.104108810424805	-1.651472449302673	0.931252658367157	-0.040155813097954	-0.051289387047291	0.131964683532715	0.013643977232277	0.102342814207077
-0.091140747070312	-0.051664352416992	-0.523145675659180	0.127275735139847	0.038792818784714	-0.018829016014934	0.390112012624741	1	1.095261454582214	0.321858644485474	-0.609556078910828	2.233691692352295	-8.169759750366211	0.692273139953613	-0.042873416095972	-0.103639662265778	0.037817750126123	-0.024193968623877	0.079543538391590
0.085610389709473	-0.036623001098633	-0.393610000610352	0.194858238101006	0.037061411887407	-0.028335601091385	0.333899348974228	1	1.076683163642883	0.264112383127213	-0.688454985618591	3.005440473556519	1.801025390625000	0.946220278739929	-0.068306557834148	-0.054264090955257	0.123965062201023	0.005294112488627	0.127814978361130
-0.041006088256836	-0.053776741027832	-0.496530532836914	0.132662013173103	0.002123065292835	-0.031134733930230	0.228356644511223	1	1.057628631591797	0.205902799963951	-0.764674007892609	1.691071748733521	-5.664277553558350	0.352432101964951	-0.031871385872364	-0.099996447563171	0.037590660154819	-0.038055129349232	0.040574032813311
-0.006290912628174	-0.057622909545898	-0.389293670654297	0.138480067253113	0.069106131792068	-0.052938621491194	0.278335124254227	1	1.038105964660645	0.147331997752190	-0.837912261486053	3.120454788208008	0.586360394954681	0.718990445137024	-0.084796100854874	-0.071058467030525	0.056808818131685	-0.117622621357441	-0.094367884099483
0.075981140136719	-0.054146766662598	-0.463182449340820	0.140656471252441	-0.041268307715654	-0.076405845582485	0.282251328229904	1	1.018123865127563	0.088502712547779	-0.907880723476410	1.014850378036499	-6.141427993774414	0.247408047318459	-0.014794312417507	-0.080897539854050	0.073685303330421	-0.063498683273792	-0.008274956606328
-0.038296699523926	-0.063728332519531	-0.414455413818359	0.106081478297710	0.042636144906282	-0.069218590855598	0.318365335464478	1	0.997690975666046	0.029518164694309	-0.974303305149078	1.398357629776001	-3.348683834075928	0.394176036119461	-0.029142383486032	-0.076892107725143	0.045471943914890	-0.096062690019608	-0.076653793454170
0.116380214691162	-0.064999580383301	-0.458667755126953	0.152523532509804	-0.039325926452875	-0.076267220079899	0.232246935367584	0	0.976816415786743	-0.029518164694309	-1.036917924880981	0.427832305431366	-5.499517917633057	0.074542723596096	0.002031322568655	-0.075015924870968	0.100590154528618	-0.022700397297740	0.011598755605519
0.007307529449463	-0.063403129577637	-0.433483123779297	0.117622956633568	0.017205340787768	-0.057240631431341	0.241899937391281	0	0.955509305000305	-0.088502712547779	-1.095477223396301	0.996235609054565	-3.986912250518799	0.097525499761105	-0.022202618420124	-0.068230018019676	0.055744059383869	-0.064928255975246	-0.073914274573326
0.121803760528564	-0.069021224975586	-0.452146530151367	0.126650214195251	-0.066978454589844	-0.082198925316334	0.401465028524399	1	0.933778882026672	-0.147331997752190	-1.149750351905823	0.439955025911331	-3.657897949218750	-0.147624120116234	-0.003577399998903	-0.072973251342773	0.093931920826435	-0.062133509665728	-0.020700376480818
-0.072334289550781	-0.046581268310547	-0.438854217529297	0.140568763017654	0.044095959514380	-0.153839021921158	0.366292476654053	1	0.911634802818298	-0.205902799963951	-1.199523091316223	0.957101404666901	-6.724035739898682	-0.011395442299545	-0.016751583665609	-0.078353784978390	0.038674138486385	-0.129693225026131	-0.082305766642094
0.104668617248535	-0.066800117492676	-0.453540802001953	0.110745869576931	-0.055650476366282	-0.106497153639793	0.363752454519272	1	0.889086663722992	-0.264112383127213	-1.244598865509033	0.962561666965485	-6.039023399353027	-0.104035072028637	-0.013725966215134	-0.072569340467453	0.088215820491314	-0.073418162763119	-0.022148178890347
0.078047752380371	-0.039143562316895	-0.289489746093750	0.095625348389149	0.037183936685324	-0.047808479517698	1.431416988372803	1	0.866144478321075	-0.321858644485474	-1.284799933433533	2.440377473831177	-0.564639329910278	0.495081782341003	-0.062934324145317	-0.052403338253498	0.079866953194141	-0.146166339516640	-0.112056106328964
0.495200157165527	0.031557083129883	0.115531921386719	0.243782043457031	-0.322177439928055	0.061797432601452	1.636024832725525	1	0.842818260192871	-0.379040241241455	-1.319967508316040	5.691317558288574	39.101398468017578	1.908205151557922	-0.180175662040710	0.062922425568104	0.151440083980560	0.053658708930016	0.017249815165997
-0.288498878479004	-0.051973342895508	-0.082527160644531	-0.136609882116318	-0.071114696562290	0.039236456155777	0.335128396749496	1	0.819118201732635	-0.435556858778000	-1.349962830543518	6.268448352813721	17.289968490600586	1.459398984909058	-0.200344726443291	-0.063489362597466	-0.158766105771065	-0.119008056819439	-0.022191083058715
-0.056666374206543	-0.018742561340332	-0.083778381347656	-0.162619113922119	-0.070390887558460	0.091358333826065	0.418003380298615	1	0.795054733753204	-0.491309374570847	-1.374667525291443	2.722255945205688	-0.442694216966629	0.973542749881744	-0.086700282990932	-0.039834674447775	-0.074053213000298	-0.003626690711826	0.083106391131878
-0.187585353851318	-0.007514953613281	-0.205923080444336	-0.110305733978748	-0.098493777215481	-0.004366468638182	0.624453186988831	1	0.770638406276703	-0.546199977397919	-1.393984198570251	1.547334551811218	-2.717808246612549	0.459419369697571	-0.043993510305882	-0.050417009741068	-0.116510957479477	-0.029935000464320	0.121153756976128
0.045866012573242	0.038208961486816	-0.185869216918945	0.060738228261471	-0.241791382431984	0.053971264511347	0.415447354316711	1	0.745879948139191	-0.600132346153259	-1.407836556434631	0.269861131906509	6.906008243560791	-0.009638890624046	-0.012763278558850	-0.016135737299919	-0.022242018952966	0.017914649099112	0.138653680682182
-0.062227249145508	0.007832527160645	-0.145320892333984	-0.018420455977321	-0.115347057580948	0.119296327233315	0.301346093416214	1	0.720790147781372	-0.653011858463287	-1.416169881820679	-2.424949645996094	-5.218497753143311	-1.026076912879944	0.068279206752777	-0.015131399035454	-0.061034195125103	-0.024205820634961	0.031079541891813
0.092179775238037	-0.036842346191406	-0.124038696289062	0.027087094262242	-0.138820603489876	0.095478884875774	0.221493825316429	1	0.695380091667175	-0.704745829105377	-1.418951272964478	-4.026944637298584	-4.633374214172363	-1.629179239273071	0.114118151366711	0.002480190247297	-0.004118074662983	-0.000717515125871	-0.000510017445777
-0.018590927124023	-0.040321350097656	-0.061651229858398	0.025612581521273	-0.101217150688171	0.083154916763306	0.425524473190308	1	0.669660925865173	-0.755243360996246	-1.416169881820679	-5.258829593658447	-10.929809570312500	-1.790191531181335	0.152889609336853	0.018623217940331	-0.039626862853765	0.002034951699898	-0.041250932961702
0.138690471649170	-0.039081573486328	0.024637222290039	0.080570816993713	-0.195001408457756	0.024813473224640	0.305077224969864	1	0.643643856048584	-0.804416000843048	-1.407836556434631	-5.380939006805420	-7.579870700836182	-1.417020320892334	0.150577604770660	0.049785625189543	0.021482409909368	0.062500104308128	0.025546034798026
-0.071758747100830	-0.046880722045898	0.009243011474609	0.079367153346539	-0.134533792734146	0.004626673646271	0.374632358551025	1	0.617340385913849	-0.852177381515503	-1.393984198570251	-3.691850423812866	-3.370829582214355	-0.624195694923401	0.107061319053173	0.022453472018242	-0.047270048409700	-0.000392809160985	0.004179082810879
0.165574550628662	-0.046127319335938	0.028308868408203	0.101295687258244	-0.214501798152924	0.037352059036493	0.480288445949554	1	0.590762019157410	-0.898443758487701	-1.374667525291443	-1.129307985305786	-4.595237255096436	0.129630535840988	0.041440896689892	0.034781828522682	0.049915321171284	0.078423857688904	0.129171282052994
-0.048242092132568	0.002478599548340	-0.070545196533203	0.094308815896511	-0.105911903083324	0.058152794837952	0.358578056097031	1	0.563920319080353	-0.943134009838104	-1.349962830543518	0.697039246559143	-4.337548255920410	0.363296151161194	-0.014679850079119	-0.002145014237612	-0.033728532493114	-0.018879540264606	0.079876825213432
0.143881797790527	0.003034591674805	-0.027721405029297	0.067177444696426	-0.167370870709419	0.005710277706385	0.355252027511597	1	0.536827206611633	-0.986169636249542	-1.319967508316040	2.180011749267578	1.690466403961182	0.626631259918213	-0.054436631500721	0.014266865327954	0.039785470813513	-0.011080914177001	0.082070603966713
0.085845947265625	0.025555610656738	-0.037193298339844	-0.020434867590666	-0.007380328141153	-0.050610337406397	1.222550988197327	1	0.509494483470917	-1.027475237846375	-1.284799933433533	3.799513101577759	6.343554496765137	0.983122587203979	-0.111384272575378	-0.010295595973730	0.037619110196829	-0.133462741971016	-0.017923379316926
0.524263381958008	-0.014310836791992	0.286191940307617	-0.192920699715614	-0.259964883327484	0.006614414975047	1.832949876785278	1	0.481934189796448	-1.066978216171265	-1.244598865509033	5.612220764160156	27.478624343872070	1.874196052551270	-0.177979350090027	0.067462988197803	0.128782495856285	0.060719415545464	0.055918283760548
-0.296334743499756	-0.145412445068359	-0.344459533691406	-0.332856476306915	-0.134677499532700	0.028556162491441	0.694889485836029	1	0.454158365726471	-1.104609370231628	-1.199523091316223	6.872125625610352	35.030891418457031	2.676452875137329	-0.192345857620239	-0.132613703608513	-0.144545912742615	0.004708873108029	0.183696389198303
-0.017239093780518	0.000292778015137	-0.286321640014648	-0.126905322074890	-0.156311467289925	0.043848630040884	0.415253490209579	1	0.426179200410843	-1.140302658081055	-1.149750351905823	4.745753288269043	-3.311088085174561	1.457170009613037	-0.118355147540569	-0.056763716042042	-0.009143342263997	0.031340476125479	0.184012934565544
-0.117678642272949	0.004002571105957	-0.076662063598633	-0.149444207549095	-0.130264654755592	0.111509837210178	0.290202081203461	1	0.398008972406387	-1.173995494842529	-1.095477223396301	0.753661155700684	-1.885821342468262	0.237887233495712	-0.025415308773518	-0.013918425887823	-0.105852775275707	-0.006193648092449	0.067695863544941
-0.007497787475586	0.001608848571777	0.053670883178711	-0.138640239834785	-0.108638219535351	0.089744672179222	0.186063215136528	1	0.369660049676895	-1.205628752708435	-1.036917924880981	0.770830571651459	4.327657222747803	0.013181515969336	-0.034062262624502	0.026814537122846	-0.038512621074915	0.009240680374205	0.016487261280417
-0.061425209045410	0.011157989501953	-0.009445190429688	-0.129015594720840	-0.141084074974060	0.115822441875935	0.105269238352776	1	0.341144859790802	-1.235146880149841	-0.974303305149078	-1.901886224746704	0.968117237091064	-0.806183278560638	0.044311992824078	0.002508513629436	-0.089759960770607	0.017803842201829	0.079890787601471
-0.076153278350830	-0.007593154907227	-0.030624389648438	-0.141379222273827	-0.143371284008026	0.072477549314499	0.239242762327194	1	0.312475919723511	-1.262498259544373	-0.907880723476410	-3.421954870223999	-2.692209720611572	-1.195030570030212	0.094947323203087	0.000677332282066	-0.085114620625973	0.005479696672410	0.040590919554234
0.045878887176514	-0.013072967529297	-0.015609741210938	-0.087666511535645	-0.177867814898491	0.049858268350363	0.234003067016602	1	0.283665776252747	-1.287634730339050	-0.837912261486053	-3.300890684127808	-5.438118934631348	-1.267920136451721	0.090610533952713	0.015834081918001	-0.042933266609907	0.030351875349879	0.050550047308207
-0.047446250915527	-0.039668083190918	-0.008287429809570	-0.157847553491592	-0.133567288517952	0.042001318186522	0.303837835788727	0	0.254727095365524	-1.310512185096741	-0.764674007892609	-3.066510438919067	-3.382994413375854	-1.258310675621033	0.089034363627434	0.013599835336208	-0.064452596008778	0.019197298213840	0.049471613019705
0.031743049621582	-0.021425247192383	0.040071487426758	-0.035177793353796	-0.115247771143913	0.001882330630906	0.202363625168800	0	0.225672572851181	-1.331090569496155	-0.688454985618591	-3.137719631195068	-3.319192647933960	-1.009131312370300	0.090203329920769	0.036901522427797	-0.008855802007020	0.084027364850044	0.123328298330307
-0.038571357727051	-0.018897056579590	0.025236129760742	-0.115054942667484	-0.128386497497559	-0.036521889269352	0.284732878208160	0	0.196514934301376	-1.349333882331848	-0.609556078910828	-3.109874486923218	-1.577479720115662	-0.873625993728638	0.083988018333912	0.022552208974957	-0.065845601260662	0.034149870276451	0.064123220741749
0.035944938659668	0.009919166564941	0.069467544555664	-0.038481857627630	-0.048431470990181	-0.035865966230631	0.337705999612808	0	0.167266964912415	-1.365209817886353	-0.528288543224335	-1.445931434631348	-0.319207012653351	-0.357731282711029	0.040519181638956	0.045686904340982	0.007176944054663	0.093488119542599	0.117547452449799
-0.075438976287842	-0.016127586364746	0.006042480468750	-0.128481939435005	-0.081876516342163	-0.002492235274985	0.430746048688889	0	0.137941509485245	-1.378690838813782	-0.444973260164261	-1.251529932022095	-0.888839423656464	-0.293388366699219	0.037404056638479	0.008015505969524	-0.073463499546051	0.011706460267305	0.059341300278902
0.086820602416992	-0.000614166259766	0.154836654663086	-0.072531566023827	-0.049617245793343	0.028678318485618	0.213452950119972	0	0.108551435172558	-1.389753222465515	-0.359938919544220	1.978546142578125	3.989384174346924	0.642440199851990	-0.067990973591805	0.046665199100971	0.007494760211557	-0.040733676403761	-0.076562985777855
0.017849922180176	0.000932693481445	0.095230102539062	-0.076620206236839	-0.123577587306499	0.046117182821035	0.275521844625473	0	0.079109616577625	-1.398377418518066	-0.273521155118942	0.310014992952347	0.407993227243423	0.220897406339645	-0.015308227390051	0.029831321910024	-0.055567845702171	0.002493913518265	0.055341999977827
-0.083940505981445	0.002406120300293	0.121812820434570	-0.121798224747181	-0.025771033018827	0.022170184180140	0.433075070381165	0	0.049628976732492	-1.404548406600952	-0.186061024665833	1.586509108543396	0.542387664318085	0.528589129447937	-0.058962095528841	0.028328062966466	-0.078728474676609	-0.069186568260193	-0.042626433074474
0.074756145477295	0.027435302734375	0.074220657348633	-0.061759438365698	-0.188888654112816	0.014130007475615	0.314220249652863	0	0.020122449845076	-1.408255219459534	-0.097903676331043	0.577608466148376	0.715183198451996	0.372300326824188	-0.025709936395288	0.030860075727105	-0.051114711910486	0.004674143623561	0.074441745877266
-0.088526725769043	0.031979560852051	0.045080184936523	-0.076629653573036	-0.071377411484718	0.012149817310274	0.289076864719391	0	-0.009397028945386	-1.409491658210754	-0.009397028945386	0.822870552539825	0.677865803241730	0.406944245100021	-0.032673954963684	0.014375514350832	-0.102708704769611	-0.084399908781052	-0.034788493067026
0.038123130798340	0.035363197326660	-0.007993698120117	-0.041338536888361	-0.136839538812637	-0.008529016748071	0.241661444306374	0	-0.038916505873203	-1.408255219459534	0.079109616577625	0.488470613956451	0.465609788894653	0.278524100780487	-0.020238297060132	0.011440063826740	-0.037844717502594	-0.047380916774273	0.021310497075319
-0.050807476043701	0.035510063171387	0.036819458007812	-0.066023610532284	-0.056524433195591	0.009967064484954	0.234885796904564	0	-0.068423032760620	-1.404548406600952	0.167266964912415	0.698994159698486	1.159922122955322	0.403933018445969	-0.027038877829909	0.017548386007547	-0.076368570327759	-0.063566580414772	-0.044341556727886
0.044405460357666	0.026366233825684	-0.011396408081055	-0.062076512724161	-0.140114068984985	0.003179857041687	0.216971978545189	0	-0.097903676331043	-1.398377418518066	0.254727095365524	-0.493836462497711	-0.587879419326782	0.084624446928501	0.008706840686500	0.013164604082704	-0.037358958274126	-0.011482290923595	0.046491555869579
-0.044748783111572	0.023841857910156	0.023733139038086	-0.082671642303467	-0.069892801344395	-0.009323863312602	0.188984289765358	0	-0.127345487475395	-1.389753222465515	0.341144859790802	-0.166597530245781	0.631936192512512	0.034835807979107	-0.001920913346112	0.015627622604370	-0.067529246211052	-0.079645887017250	-0.037713740020990
0.053809642791748	0.029653549194336	0.022552490234375	-0.063698947429657	-0.145176663994789	-0.010675077326596	0.312479525804520	0	-0.156735569238663	-1.378690838813782	0.426179200410843	-0.652450323104858	-1.323430895805359	-0.156731620430946	0.014758001081645	0.025051377713680	-0.038757339119911	-0.015809342265129	0.043649706989527
-0.057533740997314	0.014103889465332	0.085048675537109	-0.095766633749008	-0.044994838535786	-0.001873516943306	0.247021973133087	0	-0.186061024665833	-1.365209817886353	0.509494483470917	0.132200285792351	4.530407905578613	-0.067236058413982	-0.011203180998564	0.022577200084925	-0.071602731943130	-0.078432068228722	-0.056666627526283
0.067324638366699	0.018536567687988	0.074127197265625	-0.070871613919735	-0.120621062815189	-0.023746876046062	0.298913180828094	0	-0.215308994054794	-1.349333882331848	0.590762019157410	-0.751022636890411	-2.212199926376343	-0.342527508735657	0.018919840455055	0.031592361629009	-0.008924745954573	-0.019655922427773	0.041263151913881
-0.020426750183105	-0.010921478271484	0.133132934570312	-0.097230024635792	-0.008986317552626	-0.021138459444046	0.277925252914429	0	-0.244466632604599	-1.331090569496155	0.669660925865173	0.412792116403580	3.416101455688477	-0.134235948324203	-0.018400145694613	0.036045543849468	-0.025495436042547	-0.067721068859100	-0.026583272963762
0.051092147827148	0.021065711975098	0.070791244506836	-0.049506720155478	-0.081721782684326	-0.029111003503203	0.343125253915787	0	-0.273521155118942	-1.310512185096741	0.745879948139191	-0.190593242645264	-2.961691141128540	-0.161868423223495	0.005498742684722	0.030823653563857	-0.002357778605074	-0.027202377095819	0.042020220309496
-0.057558059692383	-0.013505935668945	0.128211975097656	-0.086152955889702	0.024231489747763	-0.008437400683761	0.399085223674774	0	-0.302459836006165	-1.287634730339050	0.819118201732635	0.755828976631165	4.335308074951172	0.272841125726700	-0.026181837543845	0.039255309849977	-0.044845845550299	-0.061744797974825	-0.027319056913257
0.034553527832031	0.030432701110840	0.046705245971680	-0.007934317924082	-0.065082378685474	-0.048920955508947	0.256682217121124	0	-0.331269979476929	-1.262498259544373	0.889086663722992	-0.351970195770264	-1.445068359375000	0.088890351355076	0.013074494898319	0.030060950666666	-0.015474470332265	-0.029769206419587	0.076086692512035
-0.038545608520508	0.002621650695801	0.096082687377930	-0.020566884428263	0.014186279848218	-0.018902961164713	0.263679027557373	0	-0.359938919544220	-1.235146880149841	0.955509305000305	0.770554125308990	4.843672752380371	0.354941457509995	-0.022711236029863	0.032878037542105	-0.021289149299264	-0.042960915714502	-0.017265247181058
