motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
0.047313638031483	0.027389526367188	0.070407867431641	-0.105894118547440	-0.139835000038147	-0.146661728620529	0.309001445770264	1	1.231449961662292	0.830342590808868	-0.771090924739838	-7.160242080688477	-0.114165663719177	0.051505118608475	-0.006404498592019	-0.060020126402378	-0.024623151868582	0.026075489819050
0.044361960142851	0.125664710998535	0.202830314636230	-0.039249468594790	-0.152782529592514	-0.153416752815247	0.309650927782059	0	1.200335860252380	0.720722675323486	-1.120159983634949	-9.220135688781738	-0.256390333175659	0.071391917765141	-0.050916831940413	-0.009084634482861	-0.006063143722713	0.046637207269669
0.026991778984666	0.080030441284180	0.254634857177734	0.126891955733299	-0.111950643360615	-0.137117654085159	0.245634049177170	0	1.166537165641785	0.604768991470337	0.010251810774207	-8.008101463317871	-0.291334718465805	0.027861043810844	-0.098150469362736	-0.017256176099181	-0.072349794209003	0.007808484137058
0.041661020368338	0.022651672363281	0.157213211059570	0.098337143659592	-0.066500023007393	-0.123845137655735	0.238549888134003	0	1.130128145217896	0.483500570058823	-2.021025419235229	-10.980584144592285	-0.590317904949188	0.091666102409363	-0.042945899069309	-0.014641215093434	-0.027642574161291	0.053730580955744
0.078509256243706	0.087274551391602	0.167828559875488	0.229646280407906	-0.056323468685150	-0.127275839447975	0.145149171352386	0	1.091188669204712	0.357983142137527	-1.273491978645325	-5.449574947357178	-0.347215890884399	0.071568995714188	-0.090896077454090	-0.008934365585446	-0.023473847657442	0.077069938182831
0.097721375524998	0.066367149353027	0.151103973388672	0.215476140379906	-0.019193943589926	-0.177166327834129	0.157488599419594	0	1.049804568290710	0.229319736361504	-0.928842902183533	-11.322323799133301	-0.369143843650818	0.077633917331696	-0.095630630850792	-0.047505911439657	-0.058205384761095	-0.007274641189724
0.086197257041931	0.033456802368164	0.184263229370117	0.203011199831963	0.042667005211115	-0.159939423203468	0.181090340018272	0	1.006066679954529	0.098641067743301	-2.241753339767456	-5.304872989654541	-0.679108560085297	0.107518069446087	-0.070956759154797	-0.052559971809387	-0.022611580789089	0.008901787921786
0.095471359789371	0.013369560241699	0.212280273437500	0.264027833938599	-0.016840482130647	-0.181178763508797	0.272328615188599	0	0.960071146488190	-0.032904464751482	-3.730557441711426	-9.036397933959961	-0.749102532863617	0.149441421031952	-0.065804459154606	-0.020460030063987	0.005535131786019	0.060150813311338
0.118591405451298	0.025146484375000	0.165578842163086	0.413655251264572	-0.069958806037903	-0.165363803505898	0.352781623601913	0	0.911919116973877	-0.164160832762718	-3.089971542358398	-9.166367530822754	-0.408552736043930	0.135889813303947	-0.077851906418800	-0.001243975013494	-0.036963261663914	0.066765815019608
0.092674478888512	0.013712882995605	0.259276390075684	0.234226465225220	-0.010765451006591	-0.149898007512093	0.306443303823471	0	0.861716389656067	-0.293974548578262	-1.442187070846558	-10.993388175964355	0.051127202808857	0.096730671823025	-0.123083867132664	0.022690076380968	-0.022321533411741	0.008027867414057
0.116152621805668	-0.025233268737793	0.199788093566895	0.267014414072037	0.052932985126972	-0.264868259429932	0.261185795068741	0	0.809573411941528	-0.421204805374146	-1.188106894493103	-8.002862930297852	-0.097053095698357	0.092919133603573	-0.123182974755764	-0.060935001820326	-0.067318417131901	0.012123515829444
0.137849748134613	-0.029221534729004	0.138668060302734	0.108199037611485	0.033986520022154	-0.242804929614067	0.293604642152786	0	0.755604743957520	-0.544733524322510	-1.582393050193787	-3.748190641403198	-0.068818673491478	0.105088002979755	-0.092793844640255	-0.097524315118790	-0.013074260205030	0.009423512965441
0.144409120082855	0.029769897460938	0.175239562988281	0.243498250842094	0.017922163009644	-0.174745902419090	0.089400082826614	0	0.699929058551788	-0.663475036621094	-1.160254120826721	-4.909799575805664	0.069801039993763	0.094746217131615	-0.115420579910278	-0.051887609064579	0.002052238676697	-0.003083823714405
0.145080715417862	0.032432556152344	0.191380500793457	0.282294332981110	0.057607747614384	-0.173099562525749	0.206372752785683	1	0.642668664455414	-0.776385962963104	-1.107778072357178	-11.857329368591309	0.083150774240494	0.096783466637135	-0.122135706245899	-0.029761785641313	-0.027878463268280	-0.024173788726330
0.130976378917694	0.018654823303223	0.210333824157715	0.173408150672913	0.029503896832466	-0.218925863504410	0.637700021266937	1	0.583949565887451	-0.882474005222321	-0.008956712670624	-6.845949649810791	-0.195044711232185	0.052898932248354	-0.135821536183357	-0.071216955780983	-0.042444828897715	-0.057778760790825
0.136623218655586	0.050025939941406	-0.273511886596680	0.198362857103348	-0.049204625189304	-0.249147236347198	1.858895897865295	1	0.523900687694550	-0.980806767940521	2.912680387496948	6.098135471343994	0.622236192226410	-0.028370168060064	-0.078353129327297	-0.089585587382317	-0.186446264386177	-0.151622027158737
0.079852275550365	-0.318966865539551	-0.582159042358398	-0.609122157096863	0.201924741268158	-0.019196730107069	0.837676346302032	1	0.462654113769531	-1.070520162582397	7.931236267089844	55.916744232177734	1.997916698455811	-0.243467137217522	0.016077701002359	-0.249186724424362	-0.020995454862714	-0.206906437873840
0.081751868128777	-0.163443565368652	-0.047855377197266	-0.710438609123230	0.248914405703545	-0.038136731833220	1.085267543792725	1	0.400344461202621	-1.150825858116150	2.885088682174683	1.930991530418396	1.026262998580933	-0.086134426295757	0.004657519515604	-0.136824727058411	0.124386310577393	-0.260291963815689
0.119570106267929	-0.009581565856934	0.340188980102539	-0.288541913032532	0.230723500251770	-0.177358686923981	0.215418025851250	1	0.337108701467514	-1.221018075942993	0.160169526934624	-8.224358558654785	0.833481311798096	0.052987072616816	-0.109331890940666	-0.076548047363758	0.114416629076004	-0.166463226079941
0.107026696205139	-0.040833473205566	0.383563995361328	-0.412177294492722	0.236536636948586	-0.194871202111244	0.113018982112408	1	0.273085832595825	-1.280479788780212	-2.023458480834961	-16.712961196899414	-0.326665014028549	0.098766930401325	-0.087142840027809	-0.079330623149872	0.124015547335148	-0.159317106008530
0.101496540009975	-0.053151130676270	0.372375488281250	-0.384842634201050	0.269681662321091	-0.159113854169846	0.344972193241119	1	0.208416625857353	-1.328688740730286	-2.916012525558472	-14.722687721252441	-0.631559967994690	0.128582969307899	-0.070739634335041	-0.058936219662428	0.187618970870972	-0.135944128036499
0.079685024917126	-0.024888038635254	0.476878166198730	-0.231968596577644	0.286872118711472	-0.111001856625080	0.160700544714928	0	0.143243193626404	-1.365221142768860	-2.802549600601196	-15.603180885314941	-0.363188207149506	0.136740624904633	-0.110163763165474	-0.013898639939725	0.186532363295555	-0.127335935831070
0.061004981398582	-0.064055442810059	0.486604690551758	-0.162845164537430	0.315644383430481	-0.102182351052761	0.154468983411789	0	0.077708825469017	-1.389755845069885	-1.327816128730774	-13.439084053039551	-0.186633154749870	0.093271017074585	-0.145573869347572	-0.047676660120487	0.105249732732773	-0.106747910380363
0.087762638926506	-0.076683044433594	0.485254287719727	-0.097041137516499	0.307966440916061	-0.159029185771942	0.296362489461899	0	0.011957577429712	-1.402077317237854	-2.256976366043091	-7.200707912445068	-0.383493483066559	0.118974924087524	-0.132095262408257	-0.070335984230042	0.128766953945160	-0.055758584290743
0.086808770895004	-0.054007530212402	0.495112419128418	-0.251046001911163	0.210967913269997	-0.108800016343594	0.372662037611008	1	-0.053866021335125	-1.402077317237854	-2.342257499694824	-3.287321090698242	-0.570266962051392	0.114919476211071	-0.111790664494038	-0.047193534672260	0.168700590729713	-0.057615045458078
0.027080565690994	-0.056431770324707	0.527768135070801	-0.014688964933157	0.224001079797745	-0.039793111383915	0.740970790386200	1	-0.119617268443108	-1.389755845069885	-1.762844800949097	-10.251201629638672	-0.571775615215302	0.096202068030834	-0.148427724838257	0.008656188845634	0.076703637838364	-0.056158050894737
0.037440512329340	-0.268247604370117	0.282531738281250	-0.280861079692841	0.222924470901489	-0.086019478738308	0.996751070022583	1	-0.185151636600494	-1.365221142768860	-0.827847480773926	9.634392738342285	-0.225147396326065	0.060425095260143	-0.073707692325115	-0.132997646927834	0.070223957300186	0.011672349646688
-0.120331458747387	-0.518944740295410	0.084606170654297	-0.481059104204178	0.056729864329100	-0.166942283511162	3.931543588638306	1	-0.250325053930283	-1.328688740730286	9.661605834960938	109.649475097656250	2.390541076660156	-0.358597040176392	-0.135284125804901	-0.382127851247787	0.299995183944702	0.550731599330902
-0.210068136453629	0.109066963195801	1.231637954711914	0.972477912902832	-0.234106004238129	0.457021385431290	3.536926984786987	1	-0.314994275569916	-1.280479788780212	12.910547256469727	43.804641723632812	3.424698114395142	-0.442575812339783	-0.343354821205139	0.409571528434753	0.340337842702866	0.043268106877804
-0.162120983004570	-0.353159904479980	-0.584939956665039	-0.084788791835308	-0.004279691260308	0.357356041669846	0.901838302612305	1	-0.379017144441605	-1.221018075942993	8.926633834838867	1.551251769065857	1.842666864395142	-0.284410566091537	0.039586354047060	-0.026741882786155	-0.254393726587296	-0.107283845543861
-0.112435013055801	-0.016568183898926	-0.440549850463867	-0.149204507470131	-0.171515256166458	0.163677275180817	0.636176764965057	1	-0.442252904176712	-1.150825858116150	-1.317856192588806	-39.947601318359375	-0.638769865036011	0.006711122579873	0.184253633022308	0.073165304958820	-0.054781552404165	-0.021224699914455
-0.110650859773159	0.037427902221680	-0.193756103515625	-0.478402644395828	-0.174023479223251	0.214251548051834	0.563450515270233	1	-0.504562556743622	-1.070520162582397	-3.069788694381714	-27.166915893554688	-0.857110857963562	0.032573007047176	0.187931597232819	0.127743884921074	0.086869969964027	-0.004065486602485
-0.110966369509697	0.039338111877441	-0.068704605102539	-0.141537159681320	-0.075798474252224	0.149524286389351	0.499062746763229	0	-0.565809130668640	-0.980806767940521	-1.875735878944397	-18.045694351196289	-0.434875071048737	0.026287049055099	0.084179334342480	0.125841215252876	0.033458366990089	0.004126407671720
-0.086871363222599	-0.066533088684082	-0.027284622192383	0.124589920043945	0.028494238853455	0.144454419612885	0.599950194358826	0	-0.625858008861542	-0.882474005222321	-1.729138851165771	-19.147832870483398	-0.439199239015579	0.038696426898241	0.025814669206738	0.056089390069246	-0.032461263239384	0.069437384605408
-0.108340427279472	-0.031182289123535	-0.002634048461914	0.580249547958374	0.075756400823593	0.235666662454605	0.359278917312622	0	-0.684577107429504	-0.776385962963104	-1.907264232635498	-11.104969024658203	-0.299842745065689	0.061988051980734	-0.012347041629255	0.083001807332039	-0.083678551018238	0.152224898338318
-0.117255590856075	-0.071830749511719	-0.067260742187500	0.381713956594467	0.124594844877720	0.202189832925797	2.176118373870850	0	-0.741837501525879	-0.663475036621094	-1.504297375679016	5.517260074615479	-0.502939403057098	0.035517066717148	0.018727572634816	-0.017192240804434	-0.098370239138603	0.173774808645248
-0.113498315215111	-0.486671447753906	-0.576327323913574	-0.806236922740936	-0.012794332578778	0.307472467422485	0.756517469882965	0	-0.797513186931610	-0.544733524322510	5.737663269042969	83.726554870605469	1.627044916152954	-0.265044540166855	0.101483330130577	-0.313778221607208	-0.010054293088615	0.103643715381622
-0.146458923816681	-0.172930717468262	-0.600749969482422	-0.546089887619019	-0.062680184841156	0.439067989587784	0.702770769596100	0	-0.851481854915619	-0.421204805374146	3.942348241806030	15.176835060119629	0.788993895053864	-0.186101511120796	0.172552213072777	-0.043805241584778	0.004607847891748	-0.070249132812023
-0.201334118843079	-0.041481018066406	-0.327308654785156	-0.491679966449738	0.072431281208992	0.350126713514328	0.377594202756882	0	-0.903624832630157	-0.293974548578262	1.310213446617126	-7.066173553466797	-0.164599940180779	-0.101672455668449	0.153174877166748	0.013757474720478	0.036623738706112	-0.076265946030617
-0.182374477386475	0.029833793640137	-0.207809448242188	-0.367482513189316	0.069389656186104	0.415195822715759	1.219925045967102	0	-0.953827559947968	-0.164160832762718	-0.890227854251862	-8.373704910278320	-0.588133871555328	-0.022807367146015	0.151347160339355	0.125694021582603	0.113752648234367	0.007614305242896
-0.234471574425697	0.097225189208984	0.291172027587891	0.175108537077904	-0.001678388332948	0.490753531455994	0.853947281837463	0	-1.001979589462280	-0.032904464751482	4.055907249450684	4.777761936187744	1.187687754631042	-0.105629317462444	-0.096237801015377	0.277639269828796	0.078455083072186	0.094257146120071
-0.215803295373917	0.225756645202637	0.326472282409668	0.776184976100922	-0.065393179655075	0.595384240150452	2.325728178024292	0	-1.047975063323975	0.098641067743301	9.532708168029785	17.843517303466797	2.308600664138794	-0.219417348504066	-0.210192754864693	0.420601040124893	-0.109145574271679	-0.225435525178909
-0.060385417193174	-0.120903015136719	-0.522213935852051	-0.005891590379179	0.046473346650600	0.372100323438644	1.075375080108643	0	-1.091712951660156	0.229319736361504	7.249382019042969	22.589834213256836	1.847640156745911	-0.203562617301941	0.052622988820076	-0.033202808350325	-0.167143180966377	-0.123254366219044
0.165988683700562	0.012483596801758	-0.286991119384766	-0.410395830869675	0.032765787094831	0.239823997020721	1.025210499763489	0	-1.133097171783447	0.357983142137527	1.782334446907043	-14.079518318176270	0.597062945365906	-0.080906614661217	0.087705366313457	-0.106337487697601	0.033052418380976	-0.203757613897324
0.064237788319588	-0.191910743713379	-0.403353691101074	-0.759076118469238	-0.170749098062515	0.101372741162777	0.794927656650543	0	-1.172036528587341	0.483500570058823	0.930311739444733	-12.410073280334473	0.104157753288746	-0.079170711338520	0.148388311266899	-0.103719063103199	0.034524947404861	-0.127721562981606
-0.024462025612593	-0.070030212402344	-0.354048728942871	-0.380228906869888	-0.018447557464242	0.183337375521660	0.782337188720703	0	-1.208445668220520	0.604768991470337	-0.732015669345856	-7.914312362670898	-0.147215470671654	-0.008171763271093	0.155998110771179	0.003210691502318	0.061603497713804	-0.058538354933262
-0.081333287060261	0.021063804626465	-0.313220977783203	-0.203697770833969	0.256168663501740	0.412341475486755	0.330689162015915	0	-1.242244362831116	0.720722675323486	-1.688292145729065	-5.603116989135742	-0.408657997846603	0.020295463502407	0.150305405259132	0.041443705558777	0.056285105645657	-0.026190172880888
-0.047619849443436	0.061890602111816	-0.331956863403320	-0.226740270853043	0.169922590255737	0.249574765563011	0.209073439240456	0	-1.273358345031738	0.830342590808868	-2.477319717407227	3.319258928298950	-0.695142269134521	0.026151590049267	0.161645844578743	0.011042619124055	0.073680058121681	-0.000220283487579
-0.085935376584530	0.031514167785645	-0.332952499389648	-0.299211233854294	0.137958139181137	0.304863750934601	0.246632426977158	0	-1.301719427108765	0.932665467262268	-2.661936759948730	1.814453125000000	-1.037349820137024	0.023401962593198	0.169807568192482	0.055068422108889	0.088771820068359	0.011459667235613
-0.114023655653000	0.067144393920898	-0.247228622436523	-0.241326734423637	0.089073754847050	0.309466451406479	0.220260173082352	0	-1.327265024185181	1.026792049407959	-1.448201179504395	3.829540967941284	-1.340236186981201	-0.023928070440888	0.139397323131561	0.061848334968090	0.029753319919109	0.029279882088304
-0.105102673172951	0.020812034606934	-0.311534881591797	-0.354022532701492	0.089250631630421	0.311988115310669	0.147941038012505	0	-1.349939107894897	1.111895084381104	-3.214389085769653	2.481490373611450	-1.691074609756470	0.027803177013993	0.187197700142860	0.049024000763893	0.084917008876801	0.037371601909399
-0.106478601694107	0.059462547302246	-0.261877059936523	-0.335209697484970	0.087197728455067	0.357879728078842	0.323785722255707	0	-1.369691729545593	1.187226891517639	-3.954569339752197	-0.685577392578125	-1.741938591003418	0.058077648282051	0.196448698639870	0.101396843791008	0.119335748255253	0.048850666731596
-0.081078246235847	0.070821762084961	-0.226093292236328	-0.199773401021957	0.173511058092117	0.291726768016815	0.118749104440212	0	-1.386479496955872	1.252125144004822	-3.682370901107788	-5.845652103424072	-1.364427089691162	0.060594543814659	0.155995771288872	0.088178358972073	0.095130458474159	0.026573371142149
-0.089320860803127	0.028534889221191	-0.254884719848633	-0.216687306761742	0.179561272263527	0.269509524106979	0.206715047359467	0	-1.400265693664551	1.306019783020020	-3.486458063125610	-7.827196121215820	-0.933051705360413	0.059344083070755	0.167117848992348	0.063571304082870	0.062238425016403	0.007665771059692
-0.082990244030952	-0.016125679016113	-0.304481506347656	-0.292400091886520	0.134952411055565	0.270800560712814	0.269381612539291	0	-1.411019682884216	1.348436951637268	-3.256528854370117	-2.720167875289917	-0.418350160121918	0.049841862171888	0.179989948868752	0.021763794124126	0.063756413757801	0.015741221606731
-0.076124019920826	0.046802520751953	-0.374036788940430	-0.282371371984482	0.065774798393250	0.201001316308975	0.219495818018913	0	-1.418718099594116	1.379004120826721	-1.460868716239929	3.664854764938354	-0.148311868309975	-0.004780287854373	0.155387997627258	-0.021144706755877	0.036821093410254	0.013314369134605
-0.079398170113564	0.106884002685547	-0.367227554321289	-0.163333207368851	0.080488823354244	0.163632839918137	0	0	-1.423344016075134	1.397452473640442	-1.136995553970337	-1.208477020263672	-0.133199125528336	0.006744196638465	0.145402476191521	0.030208414420485	-0.006140796002001	-0.014469495043159
